Name,Latitude,Longitude
Page__VA,38.623201,-78.49188
Palm_Beach__FL,26.649124,-80.448374
Palo_Alto__IA,43.075337,-94.669055
Palo_Pinto__TX,32.752204,-98.317967
Pamlico__NC,35.147575,-76.665268
Panola__MS,34.365205,-89.963065
Panola__TX,32.163978,-94.305156
Park__CO,39.118914,-105.717648
Park__MT,45.421905,-110.532798
Park__WY,44.492387,-109.593597
Parke__IN,39.77425,-87.19695
Parker__TX,32.777096,-97.805905
Parmer__TX,34.532163,-102.784853
Pasco__FL,28.307465,-82.464584
Pasquotank__NC,36.265184,-76.260696
Passaic__NJ,41.03789,-74.29828
Patrick__VA,36.667128,-80.286413
Paulding__GA,33.921026,-84.867162
Paulding__OH,41.11892,-84.582255
Pawnee__KS,38.181477,-99.234772
Pawnee__NE,40.13785,-96.245225
Pawnee__OK,36.313704,-96.696669
Payette__ID,44.00243,-116.750238
Payne__OK,36.079225,-96.975255
Peach__GA,32.571324,-83.831978
Pearl_River__MS,30.774793,-89.586904
Pecos__TX,30.770894,-102.71986
Pembina__ND,48.766896,-97.545405
Pemiscot__MO,36.209916,-89.785942
Pend_Oreille__WA,48.543825,-117.232191
Pender__NC,34.512556,-77.888106
Pendleton__KY,38.696284,-84.351944
Pendleton__WV,38.67445,-79.340617
Pennington__MN,48.069247,-96.037725
Pennington__SD,44.002349,-102.823801
Penobscot__ME,45.409279,-68.666598
Peoria__IL,40.785995,-89.767106
Pepin__WI,44.627436,-91.83489
Perkins__NE,40.857646,-101.627468
Perkins__SD,45.483387,-102.467995
Perquimans__NC,36.180897,-76.403244
Perry__AL,32.639005,-87.293827
Perry__AR,34.946363,-92.926877
Perry__IL,38.084381,-89.368525
Perry__IN,38.081436,-86.62654
Perry__KY,37.241282,-83.217772
Perry__MS,31.169307,-88.988755
Perry__MO,37.71113,-89.802125
Perry__OH,39.743187,-82.237952
Perry__PA,40.39778,-77.266328
Perry__TN,35.663749,-87.869329
Pershing__NV,40.439639,-118.409477
Person__NC,36.386336,-78.965644
Petersburg__AK,57.112458,-133.008598
Petersburg__VA,37.20473,-77.392368
Petroleum__MT,47.141917,-108.226575
Pettis__MO,38.727367,-93.285207
Phelps__MO,37.866326,-91.790349
Phelps__NE,40.516365,-99.406557
Philadelphia__PA,40.009376,-75.133346
Phillips__AR,34.423687,-90.855593
Phillips__CO,40.594712,-102.345105
Phillips__KS,39.784506,-99.34215
Phillips__MT,48.250143,-107.928897
Piatt__IL,40.009056,-88.592328
Pickaway__OH,39.648947,-83.052827
Pickens__AL,33.296793,-88.096863
Pickens__GA,34.456813,-84.490339
Pickens__SC,34.88538,-82.723376
Pickett__TN,36.559364,-85.075741
Pierce__GA,31.353988,-82.210427
Pierce__NE,42.271413,-97.610992
Pierce__ND,48.238883,-99.966497
Pierce__WA,47.051415,-122.153242
Pierce__WI,44.725336,-92.426279
Pike__AL,31.798651,-85.941604
Pike__AR,34.158191,-93.658659
Pike__GA,33.090768,-84.386627
Pike__IL,39.625106,-90.889034
Pike__IN,38.397898,-87.232532
Pike__KY,37.486031,-82.410913
Pike__MS,31.177517,-90.397725
Pike__MO,39.339959,-91.171607
Pike__OH,39.07136,-83.052909
Pike__PA,41.325949,-75.031514
Pima__AZ,32.128523,-111.783027
Pinal__AZ,32.919038,-111.367005
Pine__MN,46.10094,-92.763094
Pinellas__FL,27.903122,-82.739518
Pipestone__MN,44.015361,-96.257015
Piscataquis__ME,45.917685,-69.104536
Pitkin__CO,39.217332,-106.915783
Pitt__NC,35.592965,-77.373138
Pittsburg__OK,34.92554,-95.74813
Pittsylvania__VA,36.821721,-79.398502
Piute__UT,38.335881,-112.129375
Placer__CA,39.062032,-120.722718
Plaquemines__LA,29.402337,-89.298489
Platte__MO,39.378696,-94.761472
Platte__NE,41.576866,-97.513467
Platte__WY,42.131593,-104.953963
Pleasants__WV,39.368133,-81.161172
Plumas__CA,39.992295,-120.824371
Plymouth__IA,42.737585,-96.215864
Plymouth__MA,41.987196,-70.741942
Pocahontas__IA,42.734033,-94.678279
Pocahontas__WV,38.332606,-80.010121
Poinsett__AR,35.56887,-90.681104
Pointe_Coupee__LA,30.708319,-91.604621
Polk__AR,34.490915,-94.230884
Polk__FL,27.953115,-81.692783
Polk__GA,33.996015,-85.188338
Polk__IA,41.684816,-93.568971
Polk__MN,47.774254,-96.400027
Polk__MO,37.616761,-93.400817
Polk__NE,41.187925,-97.570663
Polk__NC,35.277901,-82.167621
Polk__OR,44.900375,-123.398673
Polk__TN,35.109437,-84.541112
Polk__TX,30.784553,-94.837338
Polk__WI,45.468654,-92.453736
Pondera__MT,48.230312,-112.219928
Pontotoc__MS,34.227081,-89.037239
Pontotoc__OK,34.721445,-96.69197
Pope__AR,35.456557,-93.026818
Pope__IL,37.417169,-88.542374
Pope__MN,45.589623,-95.446705
Poquoson__VA,37.12836,-76.303534
Portage__OH,41.168837,-81.197042
Portage__WI,44.476246,-89.49807
Porter__IN,41.509916,-87.071313
Portsmouth__VA,36.8597,-76.356313
Posey__IN,38.027614,-87.868653
Pottawatomie__KS,39.382187,-96.337113
Pottawatomie__OK,35.211393,-96.957007
Pottawattamie__IA,41.340184,-95.544905
Potter__PA,41.748587,-77.894436
Potter__SD,45.052713,-99.962003
Potter__TX,35.398675,-101.893804
Powder_River__MT,45.408926,-105.555344
Powell__KY,37.800629,-83.820015
Powell__MT,46.844225,-112.9311
Power__ID,42.694126,-112.844407
Poweshiek__IA,41.684526,-92.522882
Powhatan__VA,37.549404,-77.912855
Prairie__AR,34.831116,-91.55362
Prairie__MT,46.812381,-105.503991
Pratt__KS,37.647594,-98.74012
Preble__OH,39.73881,-84.644758
Prentiss__MS,34.621104,-88.522179
Presidio__TX,30.005891,-104.261619
Presque_Isle__MI,45.489515,-83.384019
Preston__WV,39.46903,-79.668865
Price__WI,45.679072,-90.35965
Prince_Edward__VA,37.224881,-78.432957
Prince_George__VA,37.187325,-77.220993
Prince_George_s__MD,38.82588,-76.847272
Prince_of_Wales_Hyder__AK,55.682773,-133.162389
Prince_William__VA,38.701119,-77.479579
Providence__RI,41.869765,-71.578626
Prowers__CO,37.958181,-102.392161
Pueblo__CO,38.170658,-104.489892
Pulaski__AR,34.770311,-92.312996
Pulaski__GA,32.238794,-83.481855
Pulaski__IL,37.215615,-89.127755
Pulaski__IN,41.045272,-86.692538
Pulaski__KY,37.108312,-84.579986
Pulaski__MO,37.824835,-92.207022
Pulaski__VA,37.063385,-80.713444
Pushmataha__OK,34.377899,-95.408082
Putnam__FL,29.606006,-81.740894
Putnam__GA,33.32106,-83.37179
Putnam__IL,41.198961,-89.298347
Putnam__IN,39.665548,-86.853373
Putnam__MO,40.478606,-93.014531
Putnam__NY,41.427904,-73.743882
Putnam__OH,41.024533,-84.129879
Putnam__TN,36.14094,-85.49618
Putnam__WV,38.510513,-81.906109
Quay__NM,35.107018,-103.548071
Queen_Anne_s__MD,39.040693,-76.082405
Queens__NY,40.658566,-73.838017
Quitman__GA,31.862948,-85.004801
Quitman__MS,34.252833,-90.290171
Rabun__GA,34.883949,-83.404859
Racine__WI,42.754075,-87.414676
Radford__VA,37.120116,-80.559154
Rains__TX,32.87058,-95.79544
Raleigh__WV,37.76247,-81.264671
Ralls__MO,39.553455,-91.524787
Ramsey__MN,45.01525,-93.100141
Ramsey__ND,48.266163,-98.739031
Randall__TX,34.962529,-101.895547
Randolph__AL,33.296475,-85.464068
Randolph__AR,36.341298,-91.028441
Randolph__GA,31.762651,-84.752311
Randolph__IL,38.056515,-89.82121
Randolph__IN,40.164174,-85.005481
Randolph__MO,39.439249,-92.492959
Randolph__NC,35.709915,-79.806215
Randolph__WV,38.781095,-79.867788
Rankin__MS,32.267123,-89.946063
Ransom__ND,46.449276,-97.647554
Rapides__LA,31.193204,-92.535953
Rappahannock__VA,38.684522,-78.168824
Ravalli__MT,46.079298,-114.119065
Rawlins__KS,39.786198,-101.076738
Ray__MO,39.308401,-93.995746
Reagan__TX,31.375191,-101.514395
Real__TX,29.830097,-99.812549
Red_Lake__MN,47.865487,-96.08718
Red_River__TX,33.619625,-95.048429
Red_River__LA,32.101213,-93.34905
Red_Willow__NE,40.16942,-100.468576
Redwood__MN,44.403536,-95.254241
Reeves__TX,31.308366,-103.712706
Refugio__TX,28.312716,-97.161366
Reno__KS,37.948185,-98.078346
Rensselaer__NY,42.710421,-73.513845
Renville__MN,44.723697,-94.955617
Renville__ND,48.712781,-101.658152
Republic__KS,39.82891,-97.650921
Reynolds__MO,37.360857,-90.969516
Rhea__TN,35.600587,-84.949552
Rice__KS,38.347178,-98.201415
Rice__MN,44.350943,-93.298503
Rich__UT,41.627598,-111.240227
Richardson__NE,40.123743,-95.718603
Richland__IL,38.71155,-88.085698
Richland__MT,47.785513,-104.563387
Richland__ND,46.265219,-96.93796
Richland__OH,40.774159,-82.542781
Richland__SC,34.029095,-80.898037
Richland__WI,43.376199,-90.435693
Richland__LA,32.413158,-91.748353
Richmond__VA,37.531399,-77.476009
Richmond__GA,33.361487,-82.074998
Richmond__NY,40.561263,-74.1399
Richmond__NC,35.004636,-79.755695
Richmond_Co__VA,37.942894,-76.730561
Riley__KS,39.291211,-96.727489
Ringgold__IA,40.735334,-94.244251
Rio_Arriba__NM,36.509669,-106.693983
Rio_Blanco__CO,39.972622,-108.200716
Rio_Grande__CO,37.485853,-106.453128
Ripley__IN,39.10023,-85.260541
Ripley__MO,36.648902,-90.86706
Ritchie__WV,39.177112,-81.066317
Riverside__CA,33.729828,-116.002239
Roane__TN,35.847249,-84.523942
Roane__WV,38.743003,-81.354522
Roanoke__VA,37.278458,-79.958174
Roanoke_Co__VA,37.330792,-80.191237
Roberts__SD,45.623397,-96.947551
Roberts__TX,35.836216,-100.807555
Robertson__KY,38.513826,-84.063757
Robertson__TN,36.52753,-86.869377
Robertson__TX,31.025481,-96.514941
Robeson__NC,34.63921,-79.100881
Rock__MN,43.669587,-96.263238
Rock__NE,42.394749,-99.420851
Rock__WI,42.66988,-89.075284
Rock_Island__IL,41.468404,-90.572203
Rockbridge__VA,37.814517,-79.447754
Rockcastle__KY,37.36105,-84.314368
Rockdale__GA,33.652081,-84.02637
Rockingham__NH,42.988583,-71.098988
Rockingham__NC,36.381806,-79.782754
Rockingham__VA,38.507585,-78.885321
Rockland__NY,41.154639,-74.024645
Rockwall__TX,32.898677,-96.404402
Roger_Mills__OK,35.708554,-99.741572
Rogers__OK,36.377794,-95.601383
Rolette__ND,48.768271,-99.840463
Rooks__KS,39.346006,-99.324492
Roosevelt__MT,48.282747,-104.99517
Roosevelt__NM,34.021457,-103.482725
Roscommon__MI,44.339517,-84.611271
Roseau__MN,48.761068,-95.821504
Rosebud__MT,46.17336,-106.66641
Ross__OH,39.323818,-83.059581
Routt__CO,40.483664,-106.987702
Rowan__KY,38.20425,-83.42807
Rowan__NC,35.641329,-80.521722
Runnels__TX,31.845112,-99.982715
Rush__IN,39.622357,-85.466403
Rush__KS,38.523592,-99.309183
Rusk__TX,32.109423,-94.756382
Rusk__WI,45.472734,-91.136745
Russell__AL,32.289811,-85.18698
Russell__KS,38.91604,-98.770949
Russell__KY,36.990605,-85.054874
Russell__VA,36.93342,-82.095934
Rutherford__NC,35.402747,-81.919582
Rutherford__TN,35.843369,-86.417213
Rutland__VT,43.580858,-73.038202
Sabine__TX,31.3433,-93.851913
Sabine__LA,31.560402,-93.559579
Sac__IA,42.387526,-95.105224
Sacramento__CA,38.450011,-121.340441
Sagadahoc__ME,43.916645,-69.844326
Saginaw__MI,43.328267,-84.05541
Saguache__CO,38.031651,-106.234666
Salem__VA,37.285333,-80.055241
Salem__NJ,39.573828,-75.357356
Saline__AR,34.648525,-92.674463
Saline__IL,37.751653,-88.545031
Saline__KS,38.786327,-97.650153
Saline__MO,39.13584,-93.204164
Saline__NE,40.516802,-97.131755
Salt_Lake__UT,40.667883,-111.92424
Saluda__SC,34.005278,-81.727903
Sampson__NC,34.990574,-78.371382
San_Augustine__TX,31.382449,-94.16318
San_Benito__CA,36.610702,-121.085296
San_Bernardino__CA,34.85722,-116.181197
San_Diego__CA,33.023604,-116.776117
San_Franciso__CA,37.727239,-123.032229
San_Jacinto__TX,30.574388,-95.163136
San_Joaquin__CA,37.934982,-121.272244
San_Juan__CO,37.781074,-107.670257
San_Miguel__NM,36.511624,-108.324578
San_Juan__UT,37.602633,-109.791574
San_Juan__WA,48.50719,-123.103769
San_Luis_Obispo__CA,35.385226,-120.447542
San_Mateo__CA,37.414663,-122.371545
San_Miguel__CO,38.009374,-108.427326
Sandoval__NM,35.476859,-104.803519
San_Patricio__TX,28.011794,-97.517157
San_Saba__TX,31.155138,-98.819292
Sanborn__SD,44.021032,-98.092105
Sanders__MT,47.7565,-115.180295
San_Juan__NM,35.685071,-106.882619
Sandusky__OH,41.355291,-83.142735
Sangamon__IL,39.757258,-89.662032
Sanilac__MI,43.449155,-82.642815
Sanpete__UT,39.382531,-111.572883
Santa_Barbara__CA,34.537057,-120.039973
Santa_Clara__CA,37.220777,-121.690622
Santa_Cruz__AZ,31.525733,-110.845228
Santa_Cruz__CA,37.012488,-122.007205
Santa_Fe__NM,35.514324,-105.965771
Santa_Rosa__FL,30.701838,-87.012762
Sarasota__FL,27.184386,-82.365835
Saratoga__NY,43.106135,-73.855387
Sargent__ND,46.108206,-97.63003
Sarpy__NE,41.115064,-96.109125
Sauk__WI,43.427998,-89.943329
Saunders__NE,41.223152,-96.640923
Sawyer__WI,45.864913,-91.14713
Schenectady__NY,42.817539,-74.043548
Schleicher__TX,30.896233,-100.527216
Schley__GA,32.263441,-84.322724
Schoharie__NY,42.591294,-74.438172
Schoolcraft__MI,46.021122,-86.197029
Schuyler__IL,40.156905,-90.613464
Schuyler__MO,40.469361,-92.519016
Schuyler__NY,42.419776,-76.938603
Schuylkill__PA,40.703682,-76.217788
Scioto__OH,38.814889,-82.998675
Scotland__MO,40.447686,-92.142824
Scotland__NC,34.840023,-79.477337
Scott__AR,34.858869,-94.063641
Scott__IL,39.637002,-90.477771
Scott__IN,38.679431,-85.751898
Scott__IA,41.642079,-90.622289
Scott__KS,38.481877,-100.90636
Scott__KY,38.289882,-84.579376
Scott__MN,44.651805,-93.533731
Scott__MS,32.427127,-89.533209
Scott__MO,37.047793,-89.568098
Scott__TN,36.436071,-84.505548
Scott__VA,36.712776,-82.613624
Scotts_Bluff__NE,41.850331,-103.701549
Screven__GA,32.744751,-81.617585
Scurry__TX,32.744353,-100.913346
Searcy__AR,35.896387,-92.695888
Sebastian__AR,35.196981,-94.274989
Sedgwick__CO,40.871568,-102.355358
Sedgwick__KS,37.681045,-97.461054
Seminole__FL,28.690092,-81.131989
Seminole__GA,30.933894,-84.867592
Seminole__OK,35.158366,-96.602857
Seneca__NY,42.782294,-76.827088
Seneca__OH,41.120022,-83.127504
Sequatchie__TN,35.372358,-85.410322
Sequoyah__OK,35.502435,-94.750757
Sevier__AR,33.994877,-94.243279
Sevier__TN,35.80181,-83.515696
Sevier__UT,38.746824,-111.81193
Seward__KS,37.180623,-100.854932
Seward__NE,40.871944,-97.140383
Shackelford__TX,32.74382,-99.347005
Shannon__MO,37.152498,-91.391328
Sharkey__MS,32.892395,-90.827613
Sharp__AR,36.173399,-91.471069
Shasta__CA,40.760514,-122.043556
Shawano__WI,44.789641,-88.755813
Shawnee__KS,39.041805,-95.755664
Sheboygan__WI,43.746002,-87.730546
Shelby__AL,33.263043,-86.678089
Shelby__IL,39.384926,-88.798862
Shelby__IN,39.524135,-85.792174
Shelby__IA,41.679014,-95.308917
Shelby__KY,38.239426,-85.22836
Shelby__MO,39.797531,-92.088719
Shelby__OH,40.33668,-84.204142
Shelby__TN,35.183794,-89.895397
Shelby__TX,31.790137,-94.142565
Shenandoah__VA,38.856204,-78.573987
Sherburne__MN,45.453176,-93.76913
Sheridan__KS,39.350542,-100.441206
Sheridan__MT,48.705523,-104.533913
Sheridan__NE,42.512289,-102.36828
Sheridan__ND,47.581359,-100.330986
Sheridan__WY,44.781369,-106.881211
Sherman__KS,39.351352,-101.719859
Sherman__NE,41.218743,-98.972849
Sherman__OR,45.399216,-120.678512
Sherman__TX,36.278593,-101.899265
Shiawassee__MI,42.951545,-84.146352
Shoshone__ID,47.347694,-115.885092
Sibley__MN,44.575734,-94.230123
Sierra__CA,39.576925,-120.521993
Sierra__NM,33.119461,-107.188153
Silver_Bow__MT,45.895959,-112.660222
Simpson__KY,36.740947,-86.581746
Simpson__MS,31.902505,-89.917709
Sioux__IA,43.082646,-96.17801
Sioux__NE,42.470612,-103.732111
Sioux__ND,46.110618,-101.061284
Siskiyou__CA,41.587986,-122.533287
Sitka__AK,57.193204,-135.367396
Skagit__WA,48.493292,-121.81577
Skagway__AK,59.575097,-135.335418
Skamania__WA,46.024782,-121.953227
Slope__ND,46.445834,-103.462462
Smith__KS,39.78466,-98.785429
Smith__MS,32.019029,-89.494877
Smith__TN,36.25565,-85.942078
Smith__TX,32.375106,-95.268743
Smyth__VA,36.842318,-81.539786
Snohomish__WA,48.054913,-121.766412
Snyder__PA,40.755407,-77.072929
Socorro__NM,33.991658,-106.939136
Solano__CA,38.267226,-121.939594
Somerset__ME,45.507482,-69.97604
St_Mary_s__MD,38.07445,-75.853323
Somerset__NJ,40.565522,-74.61993
Somerset__PA,39.981297,-79.028486
Somervell__TX,32.218071,-97.769217
Sonoma__CA,38.525182,-122.92611
Southampton__VA,36.720173,-77.103856
SE_Fairbanks__AK,63.864997,-143.218628
Spalding__GA,33.262389,-84.286067
Spartanburg__SC,34.93329,-81.99106
Spencer__IN,38.009697,-87.010375
Spencer__KY,38.024908,-85.316758
Spink__SD,44.923772,-98.339615
Spokane__WA,47.620375,-117.403371
Spotsylvania__VA,38.182431,-77.657226
St_Bernard__LA,29.91811,-89.263494
St_Charles__MO,38.781102,-90.674915
St_Charles__LA,29.905722,-90.357855
St_Clair__AL,33.712963,-86.315663
St_Clair__IL,38.470198,-89.928546
St_Clair__MI,42.928803,-82.668913
St_Clair__MO,38.039069,-93.773076
St_Croix__WI,45.028959,-92.447284
St_Francis__AR,35.014026,-90.742138
St_Francois__MO,37.810707,-90.473868
St_Helena__LA,30.822539,-90.708307
St_James__LA,30.024777,-90.793956
St_John_the_Baptist__LA,30.147307,-90.485674
St_Johns__FL,29.890644,-81.383948
St_Joseph__IN,41.617699,-86.288159
St_Joseph__MI,41.911488,-85.52287
St_Landry__LA,30.583441,-91.989274
St_Lawrence__NY,44.488112,-75.074311
St_Louis__MO,38.635699,-90.244582
St_Louis__MN,47.578635,-92.51457
St_Louis_Co__MO,38.640702,-90.445954
St_Lucie__FL,27.379812,-80.443537
St_Martin__LA,30.121433,-91.611481
St_Mary__LA,29.629349,-91.463804
Somerset__MD,38.220289,-76.530384
St_Tammany__LA,30.410022,-89.951962
Stafford__KS,38.03563,-98.719889
Stafford__VA,38.415386,-77.454872
Stanislaus__CA,37.562384,-121.002656
Stanley__SD,44.415547,-100.749163
Stanly__NC,35.310449,-80.254374
Stanton__KS,37.565932,-101.789383
Stanton__NE,41.905045,-97.177109
Stark__IL,41.096908,-89.797411
Stark__ND,46.817031,-102.662026
Stark__OH,40.814131,-81.365667
Starke__IN,41.284478,-86.644636
Starr__TX,26.530903,-98.740235
Staunton__VA,38.158056,-79.061501
Sainte_Genevieve__MO,37.885845,-90.161531
Stearns__MN,45.555235,-94.610482
Steele__MN,44.015261,-93.220453
Steele__ND,47.451062,-97.71892
Stephens__GA,34.552914,-83.290216
Stephens__OK,34.481361,-97.855607
Stephens__TX,32.736306,-98.836119
Stephenson__IL,42.349726,-89.665994
Sterling__TX,31.835774,-101.054911
Steuben__IN,41.643467,-85.002405
Steuben__NY,42.266725,-77.385525
Stevens__KS,37.200969,-101.317577
Stevens__MN,45.593461,-95.992315
Stevens__WA,48.388727,-117.854454
Stewart__GA,32.073225,-84.834912
Stewart__TN,36.511756,-87.851548
Stillwater__MT,45.658903,-109.382098
Stoddard__MO,36.851557,-89.947481
Stokes__NC,36.393506,-80.266199
Stone__AR,35.857031,-92.140573
Stone__MS,30.790184,-89.112297
Stone__MO,36.751004,-93.473701
Stonewall__TX,33.17958,-100.253807
Storey__NV,39.438385,-119.524646
Story__IA,42.037538,-93.466093
Strafford__NH,43.293172,-71.035889
Stutsman__ND,46.972223,-98.956123
Sublette__WY,42.767928,-109.91617
Suffolk__VA,36.697157,-76.634781
Suffolk__MA,42.33196,-71.020173
Suffolk__NY,40.943554,-72.692218
Sullivan__IN,39.089225,-87.415843
Sullivan__MO,40.209587,-93.109783
Sullivan__NH,43.361188,-72.222084
Sullivan__NY,41.719993,-74.771577
Sullivan__PA,41.439285,-76.511717
Sullivan__TN,36.510213,-82.299396
Sully__SD,44.722325,-100.131399
Summers__WV,37.656003,-80.856315
Summit__CO,39.621023,-106.137555
Summit__OH,41.121851,-81.534936
Summit_UT,40.87206,-110.968486
Sumner__KS,37.236662,-97.493352
Sumner__TN,36.473443,-86.459798
Sumter__AL,32.597481,-88.200057
Sumter__FL,28.714294,-82.074715
Sumter__GA,32.042198,-84.20426
Sumter__SC,33.916253,-80.382288
Sunflower__MS,33.605529,-90.59509
Surry__NC,36.415416,-80.686463
Surry__VA,37.119761,-76.880172
Susquehanna__PA,41.819665,-75.800969
Sussex__DE,38.673227,-75.337024
Sussex__NJ,41.13744,-74.69184
Sussex__VA,36.926645,-77.259732
Sutter__CA,39.03619,-121.70394
Sutton__TX,30.51768,-100.50527
Suwannee__FL,30.189244,-82.992754
Swain__NC,35.568849,-83.465614
Sweet_Grass__MT,45.81306,-109.941312
Sweetwater__WY,41.660328,-108.875677
Swift__MN,45.27581,-95.690124
Swisher__TX,34.526319,-101.743862
Switzerland__IN,38.825854,-85.029681
Talbot__GA,32.704603,-84.530029
Talbot__MD,38.748352,-76.17848
Taliaferro__GA,33.559319,-82.875272
Talladega__AL,33.369314,-86.17593
Tallahatchie__MS,33.954527,-90.172245
Tallapoosa__AL,32.863369,-85.799553
Tama__IA,42.074848,-92.529411
Taney__MO,36.649827,-93.042819
Tangipahoa__LA,30.62158,-90.406633
Taos__NM,36.576529,-105.637986
Tarrant__TX,32.772119,-97.291224
Tate__MS,34.649553,-89.943105
Tattnall__GA,32.043768,-82.059208
Taylor__FL,30.009908,-83.609483
Taylor__GA,32.554667,-84.251426
Taylor__IA,40.737949,-94.697108
Taylor__KY,37.366184,-85.327836
Taylor__TX,32.297327,-99.890179
Taylor__WV,39.332478,-80.046554
Taylor__WI,45.211656,-90.504853
Tazewell__IL,40.508074,-89.51626
Tazewell__VA,37.125395,-81.562924
Tehama__CA,40.126156,-122.232276
Telfair__GA,31.913639,-82.931062
Teller__CO,38.871994,-105.182552
Tensas__LA,32.001489,-91.342576
Terrebonne__LA,29.33413,-90.843674
Terrell__GA,31.777191,-84.439446
Terrell__TX,30.232343,-102.072513
Terry__TX,33.171229,-102.339284
Teton__ID,43.760994,-111.211765
Teton__MT,47.819035,-112.281725
Teton__WY,44.048663,-110.426071
Texas__MO,37.314257,-91.964478
Texas__OK,36.746317,-101.483855
Thayer__NE,40.173845,-97.596263
Thomas__GA,30.864606,-83.91982
Thomas__KS,39.357706,-101.083438
Thomas__NE,41.84862,-100.506911
Throckmorton__TX,33.170695,-99.205796
Thurston__NE,42.154061,-96.533943
Thurston__WA,46.935822,-122.830152
Tift__GA,31.457003,-83.525931
Tillamook__OR,45.45589,-123.759299
Tillman__OK,34.371085,-98.931701
Tioga__NY,42.178057,-76.297456
Tioga__PA,41.766859,-77.257288
Tippah__MS,34.763618,-88.918819
Tippecanoe__IN,40.38913,-86.893555
Tipton__IN,40.310229,-86.056207
Tipton__TN,35.500259,-89.766803
Tishomingo__MS,34.737697,-88.236064
Titus__TX,33.214599,-94.966783
Todd__KY,36.840338,-87.183642
Todd__MN,46.066569,-94.900576
Todd__SD,43.208794,-100.707664
Tolland__CT,41.858081,-72.340978
Tom_Green__TX,31.398843,-100.463821
Tompkins__NY,42.453003,-76.473481
Tooele__UT,40.467753,-113.123979
Toole__MT,48.645052,-111.733493
Toombs__GA,32.126698,-82.332071
Torrance__NM,34.554979,-105.890558
Towner__ND,48.682183,-99.248158
Towns__GA,34.902529,-83.732264
Traill__ND,47.446215,-97.164754
Transylvania__NC,35.210079,-82.816653
Traverse__MN,45.769935,-96.474832
Travis__TX,30.239513,-97.69127
Treasure__MT,46.209558,-107.280369
Trego__KS,38.921302,-99.865423
Trempealeau__WI,44.30305,-91.358867
Treutlen__GA,32.409586,-82.570882
Trigg__KY,36.807681,-87.858652
Trimble__KY,38.62004,-85.351208
Trinity__CA,40.647724,-123.114404
Trinity__TX,31.096675,-95.151687
Tripp__SD,43.349729,-99.876219
Troup__GA,33.034482,-85.02836
Trousdale__TN,36.39303,-86.156691
Trumbull__OH,41.305911,-80.768701
Tucker__WV,39.111175,-79.559968
Tulare__CA,36.228824,-118.781061
Tulsa__OK,36.120318,-95.941813
Tunica__MS,34.652201,-90.37177
Tuolumne__CA,38.021434,-119.964733
Turner__GA,31.7248,-83.620319
Turner__SD,43.30867,-97.150185
Tuscaloosa__AL,33.290242,-87.522735
Tuscarawas__OH,40.447448,-81.471157
Tuscola__MI,43.487902,-83.436618
Twiggs__GA,32.665847,-83.425879
Twin_Falls__ID,42.352309,-114.665639
Tyler__TX,30.769295,-94.375656
Tyler__WV,39.465634,-80.877219
Tyrrell__NC,35.87042,-76.165345
Uinta__WY,41.284726,-110.558947
Uintah__UT,40.125887,-109.517748
Ulster__NY,41.947216,-74.265458
Umatilla__OR,45.5912,-118.73388
Unicoi__TN,36.100216,-82.418265
Union__AR,33.168219,-92.598145
Union__FL,30.05428,-82.366918
Union__GA,34.833333,-83.989257
Union__IL,37.485644,-89.244638
Union__IN,39.623111,-84.925152
Union__IA,41.02855,-94.245091
Union__KY,37.658029,-87.95165
Union__MS,34.489533,-89.002339
Union__NJ,40.659871,-74.308696
Union__NM,36.488085,-103.475723
Union__NC,34.991817,-80.530435
Union__OH,40.295901,-83.367042
Union__OR,45.304081,-117.999149
Union__PA,40.962179,-77.055475
Union__SC,34.69039,-81.615901
Union__SD,42.831106,-96.650829
Union__TN,36.28414,-83.836088
Union__LA,32.829349,-92.37565
Upshur__TX,32.735349,-94.941184
Upshur__WV,38.902536,-80.231335
Upson__GA,32.881837,-84.292281
Upton__TX,31.353816,-102.041546
Utah__UT,40.120432,-111.668527
Uvalde__TX,29.350308,-99.768427
Val_Verde__TX,29.875285,-101.143324
ValdezCordova__AK,61.34984,-145.023141
Valencia__NM,34.71684,-106.806582
Valley__ID,44.771488,-115.637953
Valley__MT,48.34985,-106.670424
Valley__NE,41.564094,-98.983484
Van_Buren__AR,35.582953,-92.515976
Van_Buren__IA,40.754117,-91.952943
Van_Buren__MI,42.28215,-86.306076
Van_Buren__TN,35.699234,-85.458409
Van_Wert__OH,40.85552,-84.585775
Van_Zandt__TX,32.558787,-95.836906
Vance__NC,36.365481,-78.405434
Vanderburgh__IN,38.02007,-87.586166
Venango__PA,41.40198,-79.754418
Ventura__CA,34.358741,-119.133143
Vermilion__IL,40.186754,-87.726778
Vermilion__LA,29.789722,-92.291568
Vermillion__IN,39.854045,-87.462071
Vernon__MO,37.850196,-94.341597
Vernon__WI,43.599366,-90.821983
Vernon__LA,31.110563,-93.18152
Victoria__TX,28.79637,-96.971198
Vigo__IN,39.429143,-87.390375
Vilas__WI,46.049848,-89.501254
Vinton__OH,39.252014,-82.485961
Virginia_Beach__VA,36.77935,-76.023685
Volusia__FL,29.057769,-81.161792
Wabash__IL,38.445821,-87.839167
Wabash__IN,40.843747,-85.795192
Wabasha__MN,44.289693,-92.23334
Wabaunsee__KS,38.955154,-96.201262
Wadena__MN,46.586986,-94.988608
Wagoner__OK,35.963479,-95.5141
